COMID,date,Observed_Sediment_Flux,reservoir_capacity,relief,cropland_pct,forest_pct,shrubland_pct,grassland_pct,tundra_pct,wetland_pct,impervious_pct,bare_areas_pct,water_body_pct,perm_snow_ice_pct,longest_paths,Maximum_Temperature,Minimum_Temperature,Mean_Temperature,modelled_discharge,precipitation,1.1,2.1,3.1,4.1,5.1,6.1,7.1,8.1,9.1,10.1,11.1,12.1,Population,uparea,gdp_ud_usu,snowfall,sum_evaporation,sum_mean_surface_downward_long_wave_radiation,sum_mean_surface_downward_short_wave_radiation,sum_precipitation,sum_snowfall,sum_runoff,pre_mm_cyr,pre_mm_uyr,pet_mm_cyr,pet_mm_uyr,aet_mm_cyr,aet_mm_uyr,run_mm_cyr,ari_ix_cav,ari_ix_uav,ele_mt_cav,ele_mt_uav,ele_mt_cmx,slp_dg_cav,slp_dg_uav,sgr_dk_rav,for_pc_cse,for_pc_use,crp_pc_cse,crp_pc_use,pst_pc_cse,pst_pc_use,cly_pc_cav,cly_pc_uav,slt_pc_cav,slt_pc_uav,snd_pc_cav,snd_pc_uav,rev_mc_usu,dor_pc_pva,lit_cl_cmj,ero_kh_cav,ero_kh_uav,ppd_pk_cav,ppd_pk_uav,urb_pc_use,evaporation,mean_surface_downward_long_wave_radiation,mean_surface_downward_short_wave_radiation
74068275,1/28/2008,nan,135.8829497,1462.000072,21.69387016,21.77446632,8.256695888,44.24687004,0.016199445,1.657043674,0.913561294,0.277703442,1.163589732,0,1799.570813,285.76135,285.108,286.09244,191.27203,2.74E-06,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1517480.97,147047.0131,73603809280,0,-2.763901687,45553645.65,15906068.05,0.403130636,0,0.274396152,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-1.88E-05,309.78967,108.16995
74068275,1/29/2008,nan,135.8829497,1462.000072,21.69387016,21.77446632,8.256695888,44.24687004,0.016199445,1.657043674,0.913561294,0.277703442,1.163589732,0,1799.570813,287.22433,286.44528,286.71802,189.90385,3.65E-05,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1517480.97,147047.0131,73603809280,9.59E-07,-5.1858129,42824001.66,24371148.45,5.361616427,0.141010204,0.379360972,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-3.53E-05,291.2266,165.73712
74068275,1/30/2008,nan,135.8829497,1462.000072,21.69387016,21.77446632,8.256695888,44.24687004,0.016199445,1.657043674,0.913561294,0.277703442,1.163589732,0,1799.570813,277.64792,276.82245,276.87228,191.3987,2.08E-07,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1517480.97,147047.0131,73603809280,0,-5.073863509,33341036.84,25554134.32,0.03062514,0,0.269943319,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-3.45E-05,226.73726,173.78207
74068275,1/31/2008,nan,135.8829497,1462.000072,21.69387016,21.77446632,8.256695888,44.24687004,0.016199445,1.657043674,0.913561294,0.277703442,1.163589732,0,1799.570813,278.23712,277.5114,277.6194,190.15544,0.000151947,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1517480.97,147047.0131,73603809280,3.52E-05,-5.006530976,40654962.63,16259873.46,22.34341131,5.17003005,0.482563771,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-3.40E-05,276.47595,110.57602
74068275,2/1/2008,nan,135.8829497,1462.000072,21.69387016,21.77446632,8.256695888,44.24687004,0.016199445,1.657043674,0.913561294,0.277703442,1.163589732,0,1799.570813,275.91162,274.97678,274.95615,191.11298,2.30E-06,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1517480.97,147047.0131,73603809280,6.13E-07,-4.382677847,33653636.73,25937678.51,0.338298946,0.090071883,0.27954093,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-2.98E-05,228.86311,176.39038
74068275,2/2/2008,nan,135.8829497,1462.000072,21.69387016,21.77446632,8.256695888,44.24687004,0.016199445,1.657043674,0.913561294,0.277703442,1.163589732,0,1799.570813,281.377,280.52222,281.53568,193.82715,0,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1517480.97,147047.0131,73603809280,0,-5.41503096,36685160.89,26225943.6,0,0,0.26949484,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-3.68E-05,249.47913,178.35074
74068275,2/3/2008,nan,135.8829497,1462.000072,21.69387016,21.77446632,8.256695888,44.24687004,0.016199445,1.657043674,0.913561294,0.277703442,1.163589732,0,1799.570813,284.2461,283.36783,284.66345,193.10165,1.05E-05,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1517480.97,147047.0131,73603809280,0,-3.313807078,42908391.94,20208941.57,1.542597279,0,0.281680817,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-2.25E-05,291.8005,137.43184
74068275,2/4/2008,nan,135.8829497,1462.000072,21.69387016,21.77446632,8.256695888,44.24687004,0.016199445,1.657043674,0.913561294,0.277703442,1.163589732,0,1799.570813,290.52145,289.88123,290.90475,193.53345,4.60E-05,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1517480.97,147047.0131,73603809280,0,-4.43432914,46787220.11,21023002.66,6.7671056,0,0.387254279,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-3.02E-05,318.17865,142.9679
74068275,2/5/2008,nan,135.8829497,1462.000072,21.69387016,21.77446632,8.256695888,44.24687004,0.016199445,1.657043674,0.913561294,0.277703442,1.163589732,0,1799.570813,286.59442,285.76804,285.7321,193.23366,0.000374942,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1517480.97,147047.0131,73603809280,2.07E-06,-5.640546083,49426103.75,11846648.51,55.13411,0.304723364,3.307015859,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-3.84E-05,336.1245,80.56368
74068275,2/6/2008,nan,135.8829497,1462.000072,21.69387016,21.77446632,8.256695888,44.24687004,0.016199445,1.657043674,0.913561294,0.277703442,1.163589732,0,1799.570813,276.70526,276.0206,275.20276,191.58627,6.07E-06,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1517480.97,147047.0131,73603809280,1.28E-07,-6.114077609,34969092.84,27588751.79,0.892831731,0.018892444,0.303355488,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-4.16E-05,237.80893,187.61858
74068275,2/7/2008,nan,135.8829497,1462.000072,21.69387016,21.77446632,8.256695888,44.24687004,0.016199445,1.657043674,0.913561294,0.277703442,1.163589732,0,1799.570813,278.73743,277.96347,278.17978,192.78159,5.70E-07,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1517480.97,147047.0131,73603809280,4.05E-07,-5.143932881,35308993.48,26295632.12,0.083879572,0.059485178,0.279246189,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-3.50E-05,240.12044,178.82466
74068275,2/8/2008,nan,135.8829497,1462.000072,21.69387016,21.77446632,8.256695888,44.24687004,0.016199445,1.657043674,0.913561294,0.277703442,1.163589732,0,1799.570813,281.4685,280.64163,281.0167,191.58446,0,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1517480.97,147047.0131,73603809280,0,-6.30986703,36858423.44,27669737.93,0,0,0.284861885,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-4.29E-05,250.65741,188.16933
74068275,2/9/2008,nan,135.8829497,1462.000072,21.69387016,21.77446632,8.256695888,44.24687004,0.016199445,1.657043674,0.913561294,0.277703442,1.163589732,0,1799.570813,281.9548,280.81183,281.6599,190.01863,0,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1517480.97,147047.0131,73603809280,0,-5.598118902,36709482.47,28191301.92,0,0,0.290797909,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-3.81E-05,249.64453,191.71625
74068275,2/10/2008,nan,135.8829497,1462.000072,21.69387016,21.77446632,8.256695888,44.24687004,0.016199445,1.657043674,0.913561294,0.277703442,1.163589732,0,1799.570813,283.27817,282.25766,282.4556,191.44283,0,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1517480.97,147047.0131,73603809280,0,-5.024343957,37902386.66,28057805.29,0,0,0.293789933,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-3.42E-05,257.75693,190.8084
74068275,2/11/2008,nan,135.8829497,1462.000072,21.69387016,21.77446632,8.256695888,44.24687004,0.016199445,1.657043674,0.913561294,0.277703442,1.163589732,0,1799.570813,284.1803,283.2142,282.78854,192.15887,3.58E-05,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1517480.97,147047.0131,73603809280,0,-2.944211175,45445967.54,16193244.99,5.268267307,0,0.335691273,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-2.00E-05,309.0574,110.12291
74068275,2/12/2008,1129.758653,135.8829497,1462.000072,21.69387016,21.77446632,8.256695888,44.24687004,0.016199445,1.657043674,0.913561294,0.277703442,1.163589732,0,1799.570813,281.48795,280.60934,280.4224,193.78625,0.000556538,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1517480.97,147047.0131,73603809280,9.19E-08,-5.864546327,42239630.95,25844899.2,81.83726527,0.013512222,7.499437369,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-3.99E-05,287.25256,175.75943
74068275,2/13/2008,nan,135.8829497,1462.000072,21.69387016,21.77446632,8.256695888,44.24687004,0.016199445,1.657043674,0.913561294,0.277703442,1.163589732,0,1799.570813,278.85208,277.83304,277.9405,217.64827,0,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1517480.97,147047.0131,73603809280,0,-5.205035327,35413574.79,29052460.69,0,0,0.312478991,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-3.54E-05,240.83165,197.5726
74068275,2/14/2008,nan,135.8829497,1462.000072,21.69387016,21.77446632,8.256695888,44.24687004,0.016199445,1.657043674,0.913561294,0.277703442,1.163589732,0,1799.570813,285.68695,284.8919,285.4598,241.83984,0,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1517480.97,147047.0131,73603809280,0,-6.280437629,39815366.83,28617458.87,0,0,0.330681058,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-4.27E-05,270.76624,194.61435
74068275,2/15/2008,nan,135.8829497,1462.000072,21.69387016,21.77446632,8.256695888,44.24687004,0.016199445,1.657043674,0.913561294,0.277703442,1.163589732,0,1799.570813,279.1638,278.4896,277.27783,250.55112,1.39E-05,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1517480.97,147047.0131,73603809280,8.00E-09,-2.202182538,45111167.96,6923179.241,2.03966015,0.001175672,0.356270312,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-1.50E-05,306.78058,47.0814
74068275,2/16/2008,nan,135.8829497,1462.000072,21.69387016,21.77446632,8.256695888,44.24687004,0.016199445,1.657043674,0.913561294,0.277703442,1.163589732,0,1799.570813,277.0836,276.74915,276.24344,267.2962,0.001212539,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1517480.97,147047.0131,73603809280,7.35E-06,-3.595490043,48644122.43,4762211.628,178.300297,1.081492064,17.73354627,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-2.45E-05,330.8066,32.38564
74068275,2/17/2008,nan,135.8829497,1462.000072,21.69387016,21.77446632,8.256695888,44.24687004,0.016199445,1.657043674,0.913561294,0.277703442,1.163589732,0,1799.570813,280.40186,279.79984,280.15295,327.07318,0.000319055,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1517480.97,147047.0131,73603809280,2.93E-06,-8.218897231,43706691.06,23145383.67,46.91605535,0.430928771,10.50774281,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-5.59E-05,297.22937,157.40125
74068275,2/18/2008,nan,135.8829497,1462.000072,21.69387016,21.77446632,8.256695888,44.24687004,0.016199445,1.657043674,0.913561294,0.277703442,1.163589732,0,1799.570813,278.83527,277.99902,278.78842,446.159,6.29E-06,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1517480.97,147047.0131,73603809280,1.48E-06,-9.186109253,36496583.39,30521441.24,0.925071539,0.218051957,0.702456154,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-6.25E-05,248.1967,207.56247
74068275,2/19/2008,nan,135.8829497,1462.000072,21.69387016,21.77446632,8.256695888,44.24687004,0.016199445,1.657043674,0.913561294,0.277703442,1.163589732,0,1799.570813,281.00076,280.0055,281.17755,484.1458,0,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1517480.97,147047.0131,73603809280,0,-8.714882983,37743505.3,29502662.77,0,0,0.74577344,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-5.93E-05,256.67645,200.63422
74068275,2/20/2008,nan,135.8829497,1462.000072,21.69387016,21.77446632,8.256695888,44.24687004,0.016199445,1.657043674,0.913561294,0.277703442,1.163589732,0,1799.570813,284.3431,283.58438,284.17664,511.81378,1.07E-05,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1517480.97,147047.0131,73603809280,7.06E-08,-5.639427937,44079186.14,19317773.44,1.569096327,0.01038564,0.776469254,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-3.84E-05,299.76254,131.37141
74068275,2/21/2008,nan,135.8829497,1462.000072,21.69387016,21.77446632,8.256695888,44.24687004,0.016199445,1.657043674,0.913561294,0.277703442,1.163589732,0,1799.570813,278.328,277.78775,276.1821,570.8008,0.000141098,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1517480.97,147047.0131,73603809280,3.55E-07,-5.64854147,47440288.24,12981542.65,20.74807033,0.05221811,1.094944851,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-3.84E-05,322.61987,88.28158
74068275,2/22/2008,nan,135.8829497,1462.000072,21.69387016,21.77446632,8.256695888,44.24687004,0.016199445,1.657043674,0.913561294,0.277703442,1.163589732,0,1799.570813,276.51578,275.80515,275.64856,634.2152,3.68E-05,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1517480.97,147047.0131,73603809280,1.18E-07,-6.813162342,39459815.98,28690448.59,5.416370412,0.017354782,0.873569322,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-4.63E-05,268.3483,195.11072
74068275,2/23/2008,nan,135.8829497,1462.000072,21.69387016,21.77446632,8.256695888,44.24687004,0.016199445,1.657043674,0.913561294,0.277703442,1.163589732,0,1799.570813,279.03278,278.08527,278.79102,684.88495,3.99E-05,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1517480.97,147047.0131,73603809280,0,-7.068414047,39144029.58,26594428.71,5.864240322,0,0.811169011,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-4.81E-05,266.20078,180.85664
74068275,2/24/2008,nan,135.8829497,1462.000072,21.69387016,21.77446632,8.256695888,44.24687004,0.016199445,1.657043674,0.913561294,0.277703442,1.163589732,0,1799.570813,281.31738,280.33456,281.16635,741.14343,5.35E-05,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1517480.97,147047.0131,73603809280,0,-7.540332173,40014517.01,30366000.78,7.871891866,0,0.8934789,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-5.13E-05,272.12057,206.50539
74068275,2/25/2008,nan,135.8829497,1462.000072,21.69387016,21.77446632,8.256695888,44.24687004,0.016199445,1.657043674,0.913561294,0.277703442,1.163589732,0,1799.570813,286.49487,285.55173,286.26822,812.2401,1.23E-06,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1517480.97,147047.0131,73603809280,0,-9.352539415,42431753.75,29882504.32,0.181111204,0,0.765500473,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-6.36E-05,288.5591,203.21735
74068275,2/26/2008,nan,135.8829497,1462.000072,21.69387016,21.77446632,8.256695888,44.24687004,0.016199445,1.657043674,0.913561294,0.277703442,1.163589732,0,1799.570813,280.81418,279.96707,280.0607,867.22516,2.22E-05,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1517480.97,147047.0131,73603809280,2.28E-07,-8.051357746,36431516.56,32743423.07,3.258053909,0.033481029,0.848482881,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-5.48E-05,247.75421,222.67316
74068275,2/27/2008,nan,135.8829497,1462.000072,21.69387016,21.77446632,8.256695888,44.24687004,0.016199445,1.657043674,0.913561294,0.277703442,1.163589732,0,1799.570813,279.1317,278.20227,278.76834,888.8134,0,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1517480.97,147047.0131,73603809280,0,-8.161901074,35428008.92,32991573.73,0,0,0.751065559,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-5.55E-05,240.92981,224.36072
74068275,2/28/2008,nan,135.8829497,1462.000072,21.69387016,21.77446632,8.256695888,44.24687004,0.016199445,1.657043674,0.913561294,0.277703442,1.163589732,0,1799.570813,283.93802,282.91055,284.1443,878.2181,0,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1517480.97,147047.0131,73603809280,0,-8.589400856,39430730.08,31290548.58,0,0,0.742890377,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-5.84E-05,268.1505,212.79282
74068275,2/29/2008,nan,135.8829497,1462.000072,21.69387016,21.77446632,8.256695888,44.24687004,0.016199445,1.657043674,0.913561294,0.277703442,1.163589732,0,1799.570813,286.48486,285.56415,286.61465,865.93176,2.68E-06,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1517480.97,147047.0131,73603809280,0,-6.062643504,42466868.58,27708186.31,0.393770079,0,0.73703448,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-4.12E-05,288.7979,188.4308
74068275,3/1/2008,nan,135.8829497,1462.000072,21.69387016,21.77446632,8.256695888,44.24687004,0.016199445,1.657043674,0.913561294,0.277703442,1.163589732,0,1799.570813,286.41763,285.2887,286.03265,866.7239,3.56E-06,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1517480.97,147047.0131,73603809280,0,-5.932355881,42554651.23,30060566.49,0.523843691,0,0.726981978,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-4.03E-05,289.39487,204.42827
74068275,3/2/2008,nan,135.8829497,1462.000072,21.69387016,21.77446632,8.256695888,44.24687004,0.016199445,1.657043674,0.913561294,0.277703442,1.163589732,0,1799.570813,291.48816,290.8422,291.82983,867.80316,3.37E-05,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1517480.97,147047.0131,73603809280,0,-4.443431056,49378916.36,18250166.54,4.957133914,0,0.74397304,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-3.02E-05,335.8036,124.1111
74068275,3/3/2008,nan,135.8829497,1462.000072,21.69387016,21.77446632,8.256695888,44.24687004,0.016199445,1.657043674,0.913561294,0.277703442,1.163589732,0,1799.570813,281.9893,281.18686,281.35544,860.8486,0.001199892,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1517480.97,147047.0131,73603809280,4.41E-05,-10.4716363,47932044.33,10369642.14,176.4405934,6.479172991,33.25937134,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-7.12E-05,325.96408,70.51923
74068275,3/4/2008,nan,135.8829497,1462.000072,21.69387016,21.77446632,8.256695888,44.24687004,0.016199445,1.657043674,0.913561294,0.277703442,1.163589732,0,1799.570813,277.6633,276.7851,277.17374,880.17334,0.00012669,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1517480.97,147047.0131,73603809280,8.39E-05,-9.974056261,36636998.58,35163628.68,18.62936403,12.33624301,1.023789463,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-6.78E-05,249.1516,239.13188
74068275,3/5/2008,nan,135.8829497,1462.000072,21.69387016,21.77446632,8.256695888,44.24687004,0.016199445,1.657043674,0.913561294,0.277703442,1.163589732,0,1799.570813,282.28592,281.38876,281.79648,898.44745,0,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1517480.97,147047.0131,73603809280,0,-8.545162938,37351258.86,34411500.86,0,0,0.895644461,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-5.81E-05,254.00896,234.017
74068275,3/6/2008,nan,135.8829497,1462.000072,21.69387016,21.77446632,8.256695888,44.24687004,0.016199445,1.657043674,0.913561294,0.277703442,1.163589732,0,1799.570813,278.09702,277.5209,277.34738,861.7646,0.000240028,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1517480.97,147047.0131,73603809280,0.000133694,-4.898342459,41822224.76,14672300.97,35.29544898,19.65934013,1.403310819,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-3.33E-05,284.41397,99.77966
74068275,3/7/2008,nan,135.8829497,1462.000072,21.69387016,21.77446632,8.256695888,44.24687004,0.016199445,1.657043674,0.913561294,0.277703442,1.163589732,0,1799.570813,276.25827,275.65213,275.56396,836.322,0.000167558,0.053473668,0.028521646,0,15.06126676,0.177915693,2.059814168,79.51711122,0.809491664,2.292334498,0,7.07E-05,0,1517480.97,147047.0131,73603809280,8.38E-05,-7.90182858,37586362.04,30474542.06,24.63895194,12.32535565,1.561171081,1218,819,1401,1398,1008,688,403,87,59,68,468,107,10,13,2,4,19,49,33,9,41,25,22,43,37,32,40,29288,1254,1,8752,1572,1.601,10.435,1,-5.37E-05,255.60779,207.24353
